CustomerKey,Prefix,FirstName,LastName,BirthDate,MaritalStatus,Gender,EmailAddress,AnnualIncome,TotalChildren,EducationLevel,Occupation,HomeOwner
11514,MR.,DALTON,DIAZ,4/20/1954,M,M,dalton67@adventure-works.com,"$30,000 ",1,High School,Clerical,Y
11515,MRS.,SHANNON,HUANG,2/25/1954,M,F,shannon6@adventure-works.com,"$30,000 ",1,High School,Clerical,Y
11516,MRS.,MYA,GONZALES,10/21/1954,M,F,mya17@adventure-works.com,"$30,000 ",1,High School,Clerical,Y
11517,MRS.,KATHERINE,BRYANT,6/20/1954,M,F,katherine44@adventure-works.com,"$40,000 ",1,Partial College,Clerical,Y
11518,MR.,EDWARD,WASHINGTON,5/10/1955,M,M,edward62@adventure-works.com,"$40,000 ",1,Partial College,Clerical,Y
11520,MRS.,JADA,MORGAN,4/11/1955,M,F,jada14@adventure-works.com,"$40,000 ",1,Partial College,Clerical,Y
11521,MRS.,ARIANA,PETERSON,12/9/1955,M,F,ariana4@adventure-works.com,"$40,000 ",1,Partial College,Clerical,Y
11522,MR.,CHRISTIAN,HUGHES,12/23/1955,M,M,christian26@adventure-works.com,"$80,000 ",5,Graduate Degree,Skilled Manual,Y
11523,MR.,LUCAS,TAYLOR,8/10/1956,M,M,lucas22@adventure-works.com,"$40,000 ",1,Partial College,Clerical,Y
11524,MRS.,ALYSSA,JACKSON,1/23/1956,M,F,alyssa11@adventure-works.com,"$40,000 ",1,Partial College,Clerical,Y
11525,MRS.,ARIANA,COOK,1/9/1956,M,F,ariana19@adventure-works.com,"$40,000 ",1,Partial College,Clerical,Y
11526,,KATHERINE,DIAZ,8/6/1956,M,NA,katherine48@adventure-works.com,"$40,000 ",1,Partial College,Clerical,Y
11527,MRS.,JENNA,GREEN,6/4/1956,M,F,jenna14@adventure-works.com,"$40,000 ",1,Partial College,Clerical,Y
11528,MRS.,JOAN,WASHINGTON,8/19/1957,M,F,joan7@adventure-works.com,"$40,000 ",1,Partial College,Clerical,Y
11529,MR.,AUSTIN,BRYANT,11/16/1957,M,M,austin14@adventure-works.com,"$40,000 ",1,Partial College,Clerical,Y
11530,MR.,ANDREW,MARTINEZ,7/26/1957,M,M,andrew24@adventure-works.com,"$40,000 ",1,Partial College,Clerical,Y
11531,MRS.,NINA,YUAN,1/7/1957,M,F,nina7@adventure-works.com,"$40,000 ",1,Partial College,Clerical,Y
11532,MRS.,LAUREN,MILLER,2/26/1957,M,F,lauren24@adventure-works.com,"$40,000 ",1,Partial College,Clerical,Y
11533,MRS.,EBONY,GILL,7/21/1957,M,F,ebony35@adventure-works.com,"$40,000 ",1,Partial College,Clerical,Y
11534,MR.,CAMERON,LEWIS,11/13/1958,S,M,cameron39@adventure-works.com,"$60,000 ",4,Graduate Degree,Skilled Manual,Y
11535,MR.,DEVIN,NELSON,7/3/1958,M,M,devin32@adventure-works.com,"$60,000 ",4,Graduate Degree,Skilled Manual,Y
11536,MR.,LOGAN,CHOW,4/17/1958,M,M,logan25@adventure-works.com,"$60,000 ",4,Graduate Degree,Skilled Manual,Y
11537,MR.,DAKOTA,ROSS,3/24/1958,M,M,dakota3@adventure-works.com,"$60,000 ",4,Graduate Degree,Skilled Manual,Y
11538,MRS.,NICOLE,TAYLOR,8/28/1959,S,F,nicole9@adventure-works.com,"$60,000 ",4,Graduate Degree,Skilled Manual,N
11539,MR.,JUSTIN,WASHINGTON,8/22/1959,M,M,justin10@adventure-works.com,"$60,000 ",4,Graduate Degree,Skilled Manual,Y
11540,MR.,ALBERTO,NAVARRO,1/28/1959,S,M,alberto11@adventure-works.com,"$60,000 ",4,Graduate Degree,Skilled Manual,Y
11541,MR.,AIDAN,ROSS,4/12/1959,S,M,aidan4@adventure-works.com,"$60,000 ",4,Graduate Degree,Skilled Manual,N
11542,MR.,ALEJANDRO,TANG,9/10/1968,S,M,alejandro30@adventure-works.com,"$20,000 ",1,Partial College,Manual,N
11543,MRS.,SHEENA,CHANDE,2/17/1968,M,F,sheena13@adventure-works.com,"$20,000 ",1,Partial College,Manual,Y
11544,MR.,JOEL,GARCIA,5/7/1968,M,M,joel14@adventure-works.com,"$30,000 ",1,Bachelors,Clerical,Y
11545,MR.,REGINALD,DOMINGUEZ,3/25/1968,M,M,reginald20@adventure-works.com,"$30,000 ",1,Bachelors,Clerical,Y
11546,MRS.,CHRISTINE,CHANDE,3/14/1968,M,F,christine10@adventure-works.com,"$30,000 ",1,Bachelors,Clerical,Y
11547,MS.,CINDY,SAI,3/8/1968,M,F,cindy6@adventure-works.com,"$40,000 ",0,Graduate Degree,Clerical,Y
11549,MS.,CRYSTAL,LIANG,9/6/1968,M,F,crystal17@adventure-works.com,"$40,000 ",0,Bachelors,Clerical,Y
11550,MS.,DEB,TORRES,8/8/1968,S,F,deb4@adventure-works.com,"$40,000 ",0,Bachelors,Clerical,Y
11551,MR.,SHANNON,ALVAREZ,5/25/1967,S,M,shannon26@adventure-works.com,"$10,000 ",3,High School,Manual,Y
11552,MR.,EDDIE,RUBIO,5/27/1967,S,M,eddie21@adventure-works.com,"$20,000 ",1,Partial College,Manual,N
11553,MRS.,SHARON,LUO,9/9/1967,M,F,sharon12@adventure-works.com,"$20,000 ",1,Partial College,Manual,Y
11554,MRS.,SYDNEY,SIMMONS,9/28/1926,S,F,sydney37@adventure-works.com,"$10,000 ",4,High School,Manual,Y
11555,MRS.,ALEXANDRIA,HENDERSON,7/8/1926,M,F,alexandria5@adventure-works.com,"$40,000 ",1,Bachelors,Clerical,Y
11556,MR.,LUCAS,EVANS,5/14/1967,M,M,lucas10@adventure-works.com,"$20,000 ",1,Partial College,Manual,Y
11557,MRS.,FELICIA,RAMOS,1/15/1967,S,F,felicia16@adventure-works.com,"$30,000 ",1,Bachelors,Clerical,N
11558,MR.,IVAN,MALHOTRA,8/22/1967,S,M,ivan3@adventure-works.com,"$30,000 ",1,Bachelors,Clerical,N
11559,MR.,FREDERICK,SUBRAM,12/16/1967,S,M,frederick12@adventure-works.com,"$30,000 ",1,Bachelors,Clerical,N
11560,MRS.,WHITNEY,SRINI,8/13/1967,S,F,whitney7@adventure-works.com,"$30,000 ",1,Bachelors,Clerical,N
11561,MRS.,BRIANA,DOMINGUEZ,7/24/1966,S,F,briana12@adventure-works.com,"$10,000 ",5,Partial High School,Manual,Y
11562,MR.,JARROD,GONZALEZ,4/19/1966,M,M,jarrod17@adventure-works.com,"$20,000 ",1,High School,Manual,Y
11563,MR.,CESAR,SRINI,2/1/1966,S,M,cesar7@adventure-works.com,"$20,000 ",1,High School,Manual,N
11564,MR.,JORGE,LIANG,7/12/1966,S,M,jorge19@adventure-works.com,"$20,000 ",1,High School,Manual,N
11565,MR.,ERIK,DIAZ,7/2/1966,S,M,erik4@adventure-works.com,"$20,000 ",2,High School,Manual,Y
11566,MS.,APRIL,SHAN,9/2/1967,M,F,april8@adventure-works.com,"$40,000 ",0,Bachelors,Clerical,Y
11567,MS.,CARLA,PEREZ,9/23/1967,M,F,carla24@adventure-works.com,"$40,000 ",0,Bachelors,Clerical,Y
11568,MRS.,ALEXIA,FOSTER,10/23/1966,S,F,alexia13@adventure-works.com,"$20,000 ",2,High School,Manual,Y
11569,MR.,TROY,MALHOTRA,5/10/1966,M,M,troy5@adventure-works.com,"$30,000 ",1,Bachelors,Clerical,Y
11570,MRS.,KRISTIN,ANDERSEN,1/22/1966,M,F,kristin14@adventure-works.com,"$30,000 ",1,Bachelors,Skilled Manual,Y
11571,MR.,JOEL,SAI,5/18/1966,M,M,joel5@adventure-works.com,"$30,000 ",1,Bachelors,Skilled Manual,Y
11572,MR.,BILLY,MORENO,3/15/1966,M,M,billy8@adventure-works.com,"$30,000 ",1,Bachelors,Skilled Manual,Y
11573,MRS.,MEAGAN,SUBRAM,11/15/1965,S,F,meagan13@adventure-works.com,"$20,000 ",2,High School,Manual,Y
11574,MRS.,KARLA,LUO,7/17/1965,S,F,karla6@adventure-works.com,"$20,000 ",2,High School,Manual,Y
11575,MR.,JACKSON,CAMPBELL,4/21/1965,S,M,jackson37@adventure-works.com,"$20,000 ",2,High School,Manual,Y
11576,MR.,MICAH,ZHU,2/10/1965,M,M,micah1@adventure-works.com,"$30,000 ",1,Bachelors,Skilled Manual,Y
11577,MRS.,JANET,SERRANO,10/22/1965,M,F,janet22@adventure-works.com,"$30,000 ",1,Bachelors,Skilled Manual,Y
11578,MRS.,TRISHA,HUANG,11/8/1964,S,F,trisha0@adventure-works.com,"$10,000 ",3,Partial High School,Manual,Y
11579,MR.,CLAYTON,BECK,8/20/1964,S,M,clayton38@adventure-works.com,"$20,000 ",3,High School,Manual,Y
11580,MR.,MELVIN,RAJE,9/12/1933,M,M,melvin12@adventure-works.com,"$30,000 ",1,Bachelors,Skilled Manual,Y
11581,MS.,CINDY,JORDAN,9/4/1966,M,F,cindy2@adventure-works.com,"$40,000 ",0,Bachelors,Professional,Y
11582,MRS.,CLAUDIA,MA,4/13/1963,S,F,claudia14@adventure-works.com,"$30,000 ",2,Partial College,Clerical,Y
11583,MRS.,KARLA,XU,9/26/1965,S,F,karla5@adventure-works.com,"$30,000 ",2,Partial College,Clerical,Y
11584,MR.,DEVIN,CARTER,11/22/1965,M,M,devin33@adventure-works.com,"$40,000 ",1,Bachelors,Skilled Manual,Y
11585,MRS.,KARI,PEREZ,3/8/1965,M,F,kari21@adventure-works.com,"$40,000 ",1,Bachelors,Skilled Manual,Y
11586,MR.,ALBERTO,ROMERO,12/15/1965,M,M,alberto10@adventure-works.com,"$40,000 ",1,Bachelors,Skilled Manual,Y
11587,MR.,KEVIN,BRYANT,10/21/1964,S,M,kevin20@adventure-works.com,"$30,000 ",2,Partial College,Clerical,Y
11588,MRS.,CANDACE,MEHTA,7/14/1964,M,F,candace14@adventure-works.com,"$30,000 ",2,Partial College,Clerical,N
11589,MRS.,EBONY,MALHOTRA,5/4/1964,M,F,ebony4@adventure-works.com,"$40,000 ",1,Bachelors,Skilled Manual,Y
11590,MRS.,ERIKA,DIAZ,10/18/1963,S,F,erika2@adventure-works.com,"$30,000 ",2,Partial College,Clerical,Y
11591,MRS.,STACEY,LU,5/16/1963,S,F,stacey12@adventure-works.com,"$30,000 ",3,Partial College,Clerical,Y
11592,MR.,DARRELL,RAJI,9/4/1978,S,M,darrell9@adventure-works.com,"$20,000 ",0,High School,Manual,N
11593,MR.,ARMANDO,MORENO,3/25/1977,S,M,armando6@adventure-works.com,"$20,000 ",0,High School,Manual,Y
11594,MR.,COREY,GOEL,11/4/1979,S,M,corey16@adventure-works.com,"$20,000 ",4,High School,Manual,Y
11595,MR.,SEBASTIAN,HOWARD,7/2/1979,S,M,sebastian12@adventure-works.com,"$20,000 ",5,High School,Manual,Y
11596,MR.,ROGER,RAJE,9/3/1963,M,M,roger41@adventure-works.com,"$40,000 ",1,Bachelors,Skilled Manual,Y
11597,MRS.,JANELLE,CHANDRA,2/6/1978,S,F,janelle2@adventure-works.com,"$30,000 ",3,Partial College,Clerical,Y
11598,MRS.,MEREDITH,RUIZ,7/2/1978,S,F,meredith24@adventure-works.com,"$30,000 ",3,Partial College,Clerical,Y
11599,MS.,MELODY,DIAZ,9/16/1977,S,F,melody3@adventure-works.com,"$20,000 ",0,High School,Manual,N
11600,MS.,LINDA,RUBIO,4/7/1977,S,F,linda36@adventure-works.com,"$30,000 ",0,Partial College,Clerical,N
11601,MR.,IVAN,RAMAN,8/21/1977,S,M,ivan8@adventure-works.com,"$30,000 ",0,Partial College,Clerical,Y
11602,MR.,LARRY,GILL,4/13/1977,S,M,larry16@adventure-works.com,"$30,000 ",0,Partial College,Clerical,N
11603,MR.,GEOFFREY,GONZALEZ,2/6/1977,S,M,geoffrey16@adventure-works.com,"$30,000 ",0,Partial College,Clerical,N
11604,MR.,EDGAR,SANCHEZ,6/3/1977,S,M,edgar21@adventure-works.com,"$30,000 ",0,Partial College,Clerical,Y
11605,MS.,HEIDI,SUBRAM,11/20/1976,S,F,heidi15@adventure-works.com,"$20,000 ",0,High School,Manual,N
11606,MS.,MELODY,RAMOS,2/3/1975,S,F,melody17@adventure-works.com,"$10,000 ",0,Partial High School,Manual,N
11607,MR.,CLINTON,MORENO,5/9/1975,S,M,clinton3@adventure-works.com,"$20,000 ",0,High School,Manual,Y
11608,MR.,CESAR,MADAN,3/4/1976,S,M,cesar6@adventure-works.com,"$20,000 ",0,High School,Manual,N
11609,MR.,EUGENE,YE,6/26/1976,S,M,eugene13@adventure-works.com,"$30,000 ",0,Partial College,Clerical,N
11610,MR.,BLAKE,COLLINS,4/23/1975,S,M,blake47@adventure-works.com,"$30,000 ",0,Partial College,Clerical,N
11611,MR.,ERNEST,LIN,2/27/1974,M,M,ernest7@adventure-works.com,"$20,000 ",0,Partial High School,Manual,N
11612,MR.,KEITH,ANDERSEN,10/11/1974,S,M,keith16@adventure-works.com,"$20,000 ",0,Partial High School,Manual,N
11613,MS.,MEREDITH,PRASAD,11/3/1975,S,F,meredith8@adventure-works.com,"$30,000 ",0,Partial College,Clerical,N
11614,MS.,KATRINA,SHARMA,8/17/1975,S,F,katrina8@adventure-works.com,"$30,000 ",0,Partial College,Clerical,N
11615,MR.,DWAYNE,NAVARRO,11/21/1975,M,M,dwayne9@adventure-works.com,"$40,000 ",1,Bachelors,Skilled Manual,Y
11616,MRS.,CASEY,NATH,3/9/1975,M,F,casey20@adventure-works.com,"$40,000 ",1,Bachelors,Skilled Manual,Y
11617,MR.,SEAN,BROOKS,4/4/1959,S,M,sean8@adventure-works.com,"$60,000 ",4,Graduate Degree,Skilled Manual,N
11618,MR.,BRIAN,RAMIREZ,4/24/1959,M,M,brian19@adventure-works.com,"$60,000 ",4,Graduate Degree,Skilled Manual,Y
11619,MS.,SIERRA,YOUNG,5/1/1973,S,F,sierra15@adventure-works.com,"$50,000 ",0,Graduate Degree,Skilled Manual,Y
11620,MS.,MEGAN,RODRIGUEZ,4/20/1973,S,F,megan23@adventure-works.com,"$50,000 ",0,Graduate Degree,Skilled Manual,Y
11621,MS.,LEAH,SHE,2/19/1973,S,F,leah19@adventure-works.com,"$50,000 ",0,Graduate Degree,Skilled Manual,N
11622,MR.,GABRIEL,ALLEN,12/17/1973,M,M,gabriel53@adventure-works.com,"$50,000 ",0,Graduate Degree,Skilled Manual,Y
11623,,ANGELA,PERRY,6/27/1973,S,NA,angela10@adventure-works.com,"$50,000 ",1,Graduate Degree,Skilled Manual,Y
11624,MR.,RYAN,SMITH,3/23/1973,S,M,ryan39@adventure-works.com,"$50,000 ",1,Graduate Degree,Skilled Manual,Y
11625,MR.,ZACHARY,MOORE,1/19/1973,M,M,zachary37@adventure-works.com,"$50,000 ",1,Graduate Degree,Skilled Manual,Y
11626,MRS.,DESTINY,ROGERS,6/14/1973,M,F,destiny26@adventure-works.com,"$50,000 ",1,Graduate Degree,Skilled Manual,Y
11627,MR.,DALTON,GRAY,2/27/1973,M,M,dalton76@adventure-works.com,"$60,000 ",1,Graduate Degree,Skilled Manual,Y
11628,MRS.,MARIAH,WOOD,5/17/1972,S,F,mariah6@adventure-works.com,"$40,000 ",1,Graduate Degree,Skilled Manual,Y
11629,MR.,ISAIAH,WRIGHT,2/8/1971,S,M,isaiah45@adventure-works.com,"$40,000 ",4,High School,Skilled Manual,Y
11630,MRS.,HALEY,POWELL,12/25/1971,M,F,haley27@adventure-works.com,"$60,000 ",1,Graduate Degree,Skilled Manual,Y
11631,MR.,ANTONIO,BENNETT,2/13/1971,M,M,antonio1@adventure-works.com,"$60,000 ",1,Graduate Degree,Skilled Manual,Y
11633,MR.,THOMAS,ANDERSON,5/26/1972,M,M,thomas71@adventure-works.com,"$40,000 ",1,Bachelors,Skilled Manual,Y
11634,MR.,SAMUEL,COLLINS,6/12/1972,M,M,samuel33@adventure-works.com,"$60,000 ",1,Graduate Degree,Skilled Manual,Y
11635,MR.,DARRELL,CHANDE,8/14/1972,M,M,darrell4@adventure-works.com,"$60,000 ",1,Graduate Degree,Skilled Manual,Y
11636,MRS.,KIMBERLY,COX,12/22/1972,S,F,kimberly14@adventure-works.com,"$60,000 ",1,Graduate Degree,Professional,Y
11637,MRS.,MORGAN,HERNANDEZ,8/14/1972,M,F,morgan15@adventure-works.com,"$70,000 ",1,Graduate Degree,Professional,Y
11638,MR.,ANTONIO,POWELL,3/12/1972,M,M,antonio8@adventure-works.com,"$70,000 ",1,Graduate Degree,Professional,Y
11639,MRS.,ANGELICA,PERRY,12/23/1972,M,F,angelica7@adventure-works.com,"$70,000 ",1,Graduate Degree,Professional,Y
11640,MRS.,CHLOE,WILSON,5/3/1970,M,F,chloe40@adventure-works.com,"$50,000 ",1,Bachelors,Skilled Manual,Y
11641,MR.,JAMES,CHEN,8/12/1970,M,M,james41@adventure-works.com,"$50,000 ",1,Bachelors,Skilled Manual,Y
11642,MRS.,MORGAN,HUGHES,12/26/1970,M,F,morgan81@adventure-works.com,"$50,000 ",1,Bachelors,Skilled Manual,Y
11643,,NAOMI,MUNOZ,7/27/1970,M,NA,naomi7@adventure-works.com,"$50,000 ",1,Bachelors,Skilled Manual,Y
11644,MR.,CHARLES,TORRES,10/7/1969,S,M,charles52@adventure-works.com,"$40,000 ",2,Bachelors,Skilled Manual,Y
11645,MRS.,GABRIELLA,TURNER,10/19/1969,S,F,gabriella27@adventure-works.com,"$40,000 ",2,Bachelors,Skilled Manual,Y
11646,MRS.,ANNA,FOSTER,3/19/1969,S,F,anna41@adventure-works.com,"$40,000 ",2,Bachelors,Skilled Manual,Y
11647,MR.,RANDY,WU,9/22/1969,S,M,randy8@adventure-works.com,"$40,000 ",2,Bachelors,Skilled Manual,N
11648,MR.,KEVIN,SCOTT,4/16/1969,S,M,kevin50@adventure-works.com,"$60,000 ",1,Graduate Degree,Professional,Y
11649,MR.,IAN,WHITE,1/26/1969,M,M,ian12@adventure-works.com,"$60,000 ",1,Graduate Degree,Professional,Y
11650,MR.,CALEB,HAYES,7/26/1969,M,M,caleb19@adventure-works.com,"$60,000 ",1,Graduate Degree,Professional,Y
11651,MRS.,PATRICIA,GARCIA,12/17/1971,M,F,patricia18@adventure-works.com,"$60,000 ",1,Graduate Degree,Professional,Y
11652,MR.,SAMUEL,RUSSELL,5/5/1971,M,M,samuel19@adventure-works.com,"$60,000 ",1,Graduate Degree,Professional,Y
11653,MRS.,SYDNEY,PETERSON,6/8/1971,S,F,sydney15@adventure-works.com,"$60,000 ",1,Graduate Degree,Professional,Y
11654,MRS.,ARIANA,SANCHEZ,9/19/1971,M,F,ariana22@adventure-works.com,"$60,000 ",1,Graduate Degree,Professional,Y
11655,MRS.,TAMARA,SHARMA,4/1/1971,S,F,tamara21@adventure-works.com,"$70,000 ",2,Graduate Degree,Professional,Y
11656,MRS.,KATELYN,PEREZ,9/20/1971,M,F,katelyn35@adventure-works.com,"$70,000 ",3,Graduate Degree,Professional,Y
11657,MRS.,MEGAN,COX,5/4/1971,M,F,megan39@adventure-works.com,"$70,000 ",3,Graduate Degree,Professional,Y
11658,MR.,ROBERT,MITCHELL,2/7/1969,M,M,robert53@adventure-works.com,"$60,000 ",1,Graduate Degree,Professional,Y
11659,MR.,MIGUEL,ADAMS,4/22/1969,S,M,miguel32@adventure-works.com,"$60,000 ",1,Graduate Degree,Professional,Y
11660,MRS.,MIRANDA,GONZALES,1/22/1969,M,F,miranda17@adventure-works.com,"$60,000 ",1,Graduate Degree,Professional,Y
11661,MR.,JEREMIAH,JAMES,1/7/1970,S,M,jeremiah39@adventure-works.com,"$60,000 ",1,Graduate Degree,Professional,Y
11662,MR.,ETHAN,KUMAR,7/4/1970,S,M,ethan24@adventure-works.com,"$60,000 ",2,Graduate Degree,Professional,Y
11663,MR.,SETH,WILLIAMS,2/25/1970,M,M,seth2@adventure-works.com,"$70,000 ",4,Graduate Degree,Professional,Y
11664,MRS.,ALYSSA,MORGAN,2/9/1970,S,F,alyssa30@adventure-works.com,"$70,000 ",4,Graduate Degree,Professional,Y
11665,MRS.,JANET,DOMINGUEZ,12/13/1970,M,F,janet18@adventure-works.com,"$70,000 ",4,Graduate Degree,Professional,Y
11666,MR.,ANGEL,BAKER,12/17/1970,M,M,angel30@adventure-works.com,"$80,000 ",2,Graduate Degree,Professional,Y
11667,MR.,BLAKE,MOORE,6/21/1967,M,M,blake7@adventure-works.com,"$70,000 ",2,Bachelors,Skilled Manual,Y
11668,MRS.,JADA,COLLINS,9/7/1967,S,F,jada15@adventure-works.com,"$70,000 ",2,Bachelors,Skilled Manual,Y
11669,MRS.,ISABELLA,SIMMONS,10/21/1967,S,F,isabella25@adventure-works.com,"$70,000 ",2,Bachelors,Skilled Manual,Y
11670,MRS.,JACQUELINE,PERRY,10/17/1967,S,F,jacqueline8@adventure-works.com,"$70,000 ",2,Bachelors,Skilled Manual,Y
11671,MRS.,JESSICA,BROWN,5/18/1966,S,F,jessica51@adventure-works.com,"$60,000 ",3,Bachelors,Skilled Manual,N
11672,MR.,CHAD,JAI,9/21/1966,M,M,chad13@adventure-works.com,"$60,000 ",3,Bachelors,Skilled Manual,Y
11673,MRS.,SUSAN,YE,2/7/1966,S,F,susan19@adventure-works.com,"$60,000 ",3,Bachelors,Skilled Manual,Y
11674,MS.,MORGAN,ROGERS,8/18/1966,M,F,morgan49@adventure-works.com,"$60,000 ",0,Graduate Degree,Professional,Y
11675,MR.,DEVIN,MARTINEZ,2/2/1966,S,M,devin16@adventure-works.com,"$70,000 ",4,Graduate Degree,Professional,Y
11676,MR.,ALAN,HU,2/13/1966,M,M,alan24@adventure-works.com,"$80,000 ",0,Graduate Degree,Professional,Y
11677,MR.,CHARLES,WALKER,10/14/1969,S,M,charles27@adventure-works.com,"$60,000 ",2,Graduate Degree,Professional,Y
11678,MR.,JOHNNY,CHAVEZ,1/28/1969,M,M,johnny16@adventure-works.com,"$70,000 ",5,Graduate Degree,Professional,Y
11679,MR.,DALTON,RICHARDSON,5/8/1969,M,M,dalton80@adventure-works.com,"$70,000 ",5,Graduate Degree,Professional,Y
11680,MRS.,KAYLEE,NELSON,9/4/1969,M,F,kaylee31@adventure-works.com,"$70,000 ",5,Graduate Degree,Professional,Y
11681,MRS.,ABIGAIL,JONES,8/7/1969,M,F,abigail50@adventure-works.com,"$70,000 ",5,Graduate Degree,Professional,Y
11682,MRS.,KAITLYN,HALL,3/16/1969,M,F,kaitlyn46@adventure-works.com,"$70,000 ",5,Graduate Degree,Professional,N
11683,MR.,GREG,TAYLOR,1/5/1969,M,M,greg10@adventure-works.com,"$80,000 ",2,Graduate Degree,Professional,Y
11684,MR.,DEVIN,PARKER,10/1/1965,S,M,devin40@adventure-works.com,"$40,000 ",0,Bachelors,Professional,N
11685,MR.,JOSE,GRIFFIN,2/7/1965,M,M,jose15@adventure-works.com,"$40,000 ",0,Bachelors,Professional,N
11687,MR.,CODY,TORRES,7/13/1965,S,M,cody5@adventure-works.com,"$40,000 ",0,Bachelors,Professional,N
11688,MRS.,VICTORIA,MORRIS,12/25/1965,S,F,victoria26@adventure-works.com,"$80,000 ",3,Bachelors,Skilled Manual,Y
11689,MR.,IAN,DIAZ,9/6/1965,M,M,ian62@adventure-works.com,"$80,000 ",3,Bachelors,Skilled Manual,Y
11690,MS.,CAROLINE,BUTLER,1/13/1965,M,F,caroline15@adventure-works.com,"$60,000 ",0,Graduate Degree,Professional,Y
11691,MS.,KAITLYN,WILSON,1/3/1964,S,F,kaitlyn29@adventure-works.com,"$40,000 ",0,Bachelors,Professional,N
11692,MR.,CALEB,GONZALES,6/19/1964,M,M,caleb14@adventure-works.com,"$40,000 ",0,Bachelors,Professional,N
11693,MRS.,HAILEY,DIAZ,9/24/1964,S,F,hailey42@adventure-works.com,"$50,000 ",4,Bachelors,Skilled Manual,N
11694,MR.,JONATHON,ORTEGA,3/24/1964,M,M,jonathon16@adventure-works.com,"$50,000 ",4,Bachelors,Skilled Manual,Y
11695,MR.,LOGAN,CAMPBELL,1/11/1964,M,M,logan33@adventure-works.com,"$50,000 ",5,Bachelors,Skilled Manual,Y
11696,MRS.,MACKENZIE,CAMPBELL,4/5/1964,S,F,mackenzie29@adventure-works.com,"$50,000 ",5,Bachelors,Skilled Manual,Y
11697,MR.,EDUARDO,LEE,6/24/1964,M,M,eduardo21@adventure-works.com,"$50,000 ",4,Bachelors,Skilled Manual,Y
11698,MR.,JACKSON,WRIGHT,11/25/1964,M,M,jackson51@adventure-works.com,"$50,000 ",4,Bachelors,Skilled Manual,Y
11699,MR.,CHASE,PETERSON,3/16/1963,S,M,chase5@adventure-works.com,"$60,000 ",4,Bachelors,Skilled Manual,N
11700,MR.,XAVIER,RICHARDSON,11/25/1963,S,M,xavier76@adventure-works.com,"$60,000 ",4,Bachelors,Professional,N
11701,MR.,DAVID,HAYES,8/24/1963,M,M,david56@adventure-works.com,"$60,000 ",4,Bachelors,Professional,Y
11702,MRS.,JENNY,ZHOU,10/17/1963,S,F,jenny11@adventure-works.com,"$60,000 ",4,Bachelors,Professional,Y
11703,MS.,KAYLEE,BAKER,6/24/1968,S,F,kaylee39@adventure-works.com,"$60,000 ",0,Bachelors,Professional,N
11705,MRS.,BROOKE,RICHARDSON,5/21/1968,S,F,brooke9@adventure-works.com,"$60,000 ",2,Graduate Degree,Professional,Y
11706,MR.,BLAKE,PEREZ,2/14/1963,M,M,blake39@adventure-works.com,"$60,000 ",4,Bachelors,Professional,Y
11707,MRS.,NATALIE,COOK,12/22/1963,S,F,natalie5@adventure-works.com,"$60,000 ",4,Bachelors,Professional,Y
11708,MRS.,ELIZABETH,WEISMAN,9/19/1963,S,F,elizabeth6@adventure-works.com,"$60,000 ",4,Bachelors,Professional,Y
11709,MRS.,HAILEY,COLLINS,2/19/1963,S,F,hailey45@adventure-works.com,"$60,000 ",3,Graduate Degree,Professional,N
11710,MRS.,ZOE,RAMIREZ,3/20/1962,M,F,zoe6@adventure-works.com,"$40,000 ",3,High School,Skilled Manual,Y
11711,MR.,DANIEL,DAVIS,12/8/1962,S,M,daniel23@adventure-works.com,"$70,000 ",1,Bachelors,Professional,N
11712,MRS.,SHELBY,ROGERS,11/3/1962,M,F,shelby19@adventure-works.com,"$70,000 ",1,Partial College,Skilled Manual,Y
11713,MR.,KYLE,ZHANG,3/20/1962,M,M,kyle19@adventure-works.com,"$70,000 ",1,Partial College,Skilled Manual,Y
11714,MRS.,ALEXANDRIA,LONG,10/18/1962,M,F,alexandria9@adventure-works.com,"$70,000 ",1,Partial College,Skilled Manual,Y
11715,MRS.,CHLOE,ROBINSON,9/21/1962,M,F,chloe28@adventure-works.com,"$70,000 ",1,Partial College,Skilled Manual,Y
11716,MR.,EVAN,KELLY,10/21/1961,S,M,evan2@adventure-works.com,"$40,000 ",4,High School,Skilled Manual,Y
11717,MR.,MARCUS,JONES,9/2/1961,M,M,marcus3@adventure-works.com,"$60,000 ",1,Partial College,Skilled Manual,N
11718,MRS.,SARAH,JONES,11/14/1961,M,F,sarah5@adventure-works.com,"$60,000 ",1,Partial College,Skilled Manual,Y
11719,MR.,BLAKE,GREEN,5/8/1960,M,M,blake32@adventure-works.com,"$40,000 ",4,High School,Skilled Manual,Y
11720,MRS.,MORGAN,MORRIS,3/26/1960,M,F,morgan48@adventure-works.com,"$40,000 ",4,High School,Skilled Manual,Y
11721,MRS.,JENNIFER,ALEXANDER,1/22/1960,M,F,jennifer92@adventure-works.com,"$40,000 ",4,High School,Skilled Manual,Y
11722,MR.,JULIAN,HUGHES,7/2/1960,M,M,julian13@adventure-works.com,"$60,000 ",1,Partial College,Skilled Manual,Y
11723,MR.,LUKE,COLEMAN,8/21/1967,S,M,luke24@adventure-works.com,"$70,000 ",0,Partial College,Skilled Manual,N
11724,MR.,JASON,CARTER,4/15/1967,S,M,jason39@adventure-works.com,"$70,000 ",0,Partial College,Skilled Manual,N
